FECHA_CORTE;ANIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;CLASIFICACION_MUNICIPAL_MEF;TIPO_MUNICIPALIDAD;POBLACION;CUENTA_CON_PME;ANIO_INICIO_PME;ANIO_ACTUALIZACION_PME;ORDENANZA_APRUEBA_PME;FECHA_APROBACION_NORMATIVA_PME;CUENTA_PLAN_TRABAJO;TIPO_NORMATIVA_APRUEBA_PT;NUM_NORMATIVA_APRUEBA_PT;FECHA_APRUEBA_NORMATIVA_PT;FORMACION_PAEs;ESPACIOS_PUBLICOS;CAMPAÑAS_EVENTOS;FORMACION_PAJ;FORMACION_PAC;GASTO_PUBLICO_PROGRAMADO_PT;ESTADO_SEMAFORO
20240422;2023;021201;ANCASH;HUAYLAS;CARAZ;B;Provincial;26609;Si;2021;2023;003-2023-MPHy-Cz;20230327;Si;Resolución de gerencia municipal;076-2023/MPHy;20230425;Si;Si;Si;Si;Si;36500.00;Cuenta con PME y con PT 
20240422;2023;021202;ANCASH;HUAYLAS;HUALLANCA;F;Distrital;683;Si;2023;2023;011-2023-CM-MDH-H.;20230725;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;021203;ANCASH;HUAYLAS;HUATA;G;Distrital;1630;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021204;ANCASH;HUAYLAS;HUAYLAS;G;Distrital;1414;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021205;ANCASH;HUAYLAS;MATO;F;Distrital;1993;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021206;ANCASH;HUAYLAS;PAMPAROMAS;G;Distrital;9223;Si;2020;2023;004-2023-MDP/A.;20230330;Si;Resolución de alcaldía;067-2023-MDP/A;20230427;Si;No;No;No;No;5260.00;Cuenta con PME y con PT 
20240422;2023;021207;ANCASH;HUAYLAS;PUEBLO LIBRE;G;Distrital;7211;Si;2023;2023;09-2023-MDPL;20230928;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;021208;ANCASH;HUAYLAS;SANTA CRUZ;G;Distrital;5210;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021209;ANCASH;HUAYLAS;SANTO TORIBIO;G;Distrital;1051;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021210;ANCASH;HUAYLAS;YURACMARCA;G;Distrital;1751;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021301;ANCASH;MARISCAL LUZURIAGA;PISCOBAMBA;B;Provincial;3780;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021302;ANCASH;MARISCAL LUZURIAGA;CASCA;G;Distrital;4512;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021303;ANCASH;MARISCAL LUZURIAGA;ELEAZAR GUZMAN BARRON;G;Distrital;1374;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021304;ANCASH;MARISCAL LUZURIAGA;FIDEL OLIVAS ESCUDERO;G;Distrital;2231;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021305;ANCASH;MARISCAL LUZURIAGA;LLAMA;G;Distrital;1217;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021306;ANCASH;MARISCAL LUZURIAGA;LLUMPA;G;Distrital;6404;Si;2023;2023;005-2023-MDLL/A;20230520;Si;Resolución de gerencia municipal;58;20230626;Si;No;No;No;No;8454.00;Cuenta con PME y con PT 
20240422;2023;021307;ANCASH;MARISCAL LUZURIAGA;LUCMA;G;Distrital;3246;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021308;ANCASH;MARISCAL LUZURIAGA;MUSGA;G;Distrital;1009;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021401;ANCASH;OCROS;OCROS;B;Provincial;998;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021402;ANCASH;OCROS;ACAS;F;Distrital;1052;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021403;ANCASH;OCROS;CAJAMARQUILLA;E;Distrital;597;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021404;ANCASH;OCROS;CARHUAPAMPA;E;Distrital;837;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021405;ANCASH;OCROS;COCHAS;G;Distrital;1479;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021406;ANCASH;OCROS;CONGAS;E;Distrital;1217;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021407;ANCASH;OCROS;LLIPA;E;Distrital;1805;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021408;ANCASH;OCROS;SAN CRISTOBAL DE RAJAN;E;Distrital;636;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021409;ANCASH;OCROS;SAN PEDRO;F;Distrital;2034;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021410;ANCASH;OCROS;SANTIAGO DE CHILCAS;E;Distrital;381;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021501;ANCASH;PALLASCA;CABANA;B;Provincial;2702;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021502;ANCASH;PALLASCA;BOLOGNESI;G;Distrital;1287;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021503;ANCASH;PALLASCA;CONCHUCOS;F;Distrital;8417;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021504;ANCASH;PALLASCA;HUACASCHUQUE;F;Distrital;560;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021505;ANCASH;PALLASCA;HUANDOVAL;F;Distrital;1118;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021506;ANCASH;PALLASCA;LACABAMBA;F;Distrital;556;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021507;ANCASH;PALLASCA;LLAPO;E;Distrital;728;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021508;ANCASH;PALLASCA;PALLASCA;F;Distrital;2405;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021509;ANCASH;PALLASCA;PAMPAS;F;Distrital;8737;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021510;ANCASH;PALLASCA;SANTA ROSA;G;Distrital;1033;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021511;ANCASH;PALLASCA;TAUCA;F;Distrital;3155;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021601;ANCASH;POMABAMBA;POMABAMBA;B;Provincial;16550;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021602;ANCASH;POMABAMBA;HUAYLLAN;G;Distrital;3650;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021603;ANCASH;POMABAMBA;PAROBAMBA;G;Distrital;6982;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021604;ANCASH;POMABAMBA;QUINUABAMBA;G;Distrital;2378;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021701;ANCASH;RECUAY;RECUAY;B;Provincial;4351;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021702;ANCASH;RECUAY;CATAC;F;Distrital;4018;Si;2023;2023;004-2023/MDC;20230331;Si;Resolución de alcaldía;026-2023-MDC/A.;20230404;Si;Si;Si;Si;Si;6420.00;Cuenta con PME y con PT 
20240422;2023;021703;ANCASH;RECUAY;COTAPARACO;E;Distrital;645;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021704;ANCASH;RECUAY;HUAYLLAPAMPA;F;Distrital;1332;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021705;ANCASH;RECUAY;LLACLLIN;E;Distrital;1863;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021706;ANCASH;RECUAY;MARCA;E;Distrital;964;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021707;ANCASH;RECUAY;PAMPAS CHICO;F;Distrital;2099;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021708;ANCASH;RECUAY;PARARIN;G;Distrital;1396;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021709;ANCASH;RECUAY;TAPACOCHA;F;Distrital;450;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021710;ANCASH;RECUAY;TICAPAMPA;F;Distrital;2221;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021801;ANCASH;SANTA;CHIMBOTE;A;Provincial;214983;Si;2021;2023;011-2023-A/MPS;20230627;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;021802;ANCASH;SANTA;CACERES DEL PERU;G;Distrital;4841;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021803;ANCASH;SANTA;COISHCO;D;Distrital;15979;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021804;ANCASH;SANTA;MACATE;G;Distrital;3309;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021805;ANCASH;SANTA;MORO;F;Distrital;7508;Si;2019;2023;005-2023-MDM;20230224;Si;Resolución de alcaldía;127-2023-MDM;20230628;Si;Si;Si;Si;Si;30480.00;Cuenta con PME y con PT 
20240422;2023;021806;ANCASH;SANTA;NEPEÑA;E;Distrital;15871;Si;2022;2023;009-2023-MDN;20230323;Si;Resolución de alcaldía;049-2023-MDN/ALC.;20230404;Si;Si;Si;Si;Si;12154.00;Cuenta con PME y con PT 
20240422;2023;021807;ANCASH;SANTA;SAMANCO;E;Distrital;4653;Si;2023;2023;010-2023-A/MDS;20230714;Si;Resolución de alcaldía;111-2023-A/MDS;20230922;Si;Si;Si;Si;Si;10870.00;Cuenta con PME y con PT 
20240422;2023;021808;ANCASH;SANTA;SANTA;E;Distrital;20938;Si;2019;2023;006-2023-MDS;20230322;Si;Resolución de alcaldía;156-2023-A/MDS;20230728;Si;Si;Si;Si;Si;15000.00;Cuenta con PME y con PT 
20240422;2023;021809;ANCASH;SANTA;NUEVO CHIMBOTE;D;Distrital;156444;Si;2020;2023;009-2023-MDNCH;20230626;Si;Resolución de gerencia municipal;0888-MDNCH-GM;20231108;Si;Si;Si;Si;Si;1957.00;Cuenta con PME y con PT 
20240422;2023;021901;ANCASH;SIHUAS;SIHUAS;B;Provincial;5722;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021902;ANCASH;SIHUAS;ACOBAMBA;F;Distrital;2223;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021903;ANCASH;SIHUAS;ALFONSO UGARTE;F;Distrital;758;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021904;ANCASH;SIHUAS;CASHAPAMPA;G;Distrital;2819;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021905;ANCASH;SIHUAS;CHINGALPO;F;Distrital;1029;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021906;ANCASH;SIHUAS;HUAYLLABAMBA;G;Distrital;3963;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021907;ANCASH;SIHUAS;QUICHES;G;Distrital;2944;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021908;ANCASH;SIHUAS;RAGASH;G;Distrital;2600;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021909;ANCASH;SIHUAS;SAN JUAN;G;Distrital;6536;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;021910;ANCASH;SIHUAS;SICSIBAMBA;F;Distrital;1799;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;022001;ANCASH;YUNGAY;YUNGAY;B;Provincial;22214;Si;2017;2023;007-2023-MPY;20230327;Si;Resolución de gerencia municipal;152-2023-MPY;20230515;Si;No;No;No;No;9928.00;Cuenta con PME y con PT 
20240422;2023;022002;ANCASH;YUNGAY;CASCAPARA;G;Distrital;2321;Si;2022;2023;006-2023-MDC/A.;20230321;Si;Resolución de alcaldía;0069-2023-MDC/A;20230427;Si;No;No;No;No;4555.00;Cuenta con PME y con PT 
20240422;2023;022003;ANCASH;YUNGAY;MANCOS;F;Distrital;6920;Si;2022;2023;002-2023-MDM;20230223;Si;Resolución de gerencia municipal;026-2023-MDM-GM;20230309;No;Si;Si;No;No;2850.00;Cuenta con PME y con PT 
20240422;2023;022004;ANCASH;YUNGAY;MATACOTO;G;Distrital;1658;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;022005;ANCASH;YUNGAY;QUILLO;G;Distrital;14065;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;022006;ANCASH;YUNGAY;RANRAHIRCA;F;Distrital;2677;Si;2023;2023;009-2026-MDR;20231229;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;022007;ANCASH;YUNGAY;SHUPLUY;G;Distrital;2400;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;022008;ANCASH;YUNGAY;YANAMA;G;Distrital;6952;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030101;APURIMAC;ABANCAY;ABANCAY;A;Provincial;56652;Si;2017;2023;030-2023-CM-MPA;20231019;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;030102;APURIMAC;ABANCAY;CHACOCHE;E;Distrital;1221;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030103;APURIMAC;ABANCAY;CIRCA;G;Distrital;2505;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030104;APURIMAC;ABANCAY;CURAHUASI;F;Distrital;18351;Si;2018;2023;003-2023-MDC-CM;20230505;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;030105;APURIMAC;ABANCAY;HUANIPACA;G;Distrital;4752;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030106;APURIMAC;ABANCAY;LAMBRAMA;F;Distrital;5555;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030107;APURIMAC;ABANCAY;PICHIRHUA;G;Distrital;4012;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030108;APURIMAC;ABANCAY;SAN PEDRO DE CACHORA;G;Distrital;3849;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030109;APURIMAC;ABANCAY;TAMBURCO;D;Distrital;9856;Si;2023;2023;011-2023-MDT;20230523;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;030201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;A;Provincial;46580;Si;2019;2023;012-2023-CM-MPA;20230503;Si;Resolución de gerencia municipal;037-2023-GM-MPA;20230628;Si;Si;Si;Si;Si;124154.00;Cuenta con PME y con PT 
20240422;2023;030202;APURIMAC;ANDAHUAYLAS;ANDARAPA;G;Distrital;6311;Si;2023;2023;005-2023-MDA-AL;20230424;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;030203;APURIMAC;ANDAHUAYLAS;CHIARA;F;Distrital;1318;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030204;APURIMAC;ANDAHUAYLAS;HUANCARAMA;F;Distrital;7379;Si;2022;2023;006-2023-MDH;20230313;Si;Resolución de gerencia municipal;016-2023-MDH;20230411;Si;Si;Si;Si;Si;3500.00;Cuenta con PME y con PT 
20240422;2023;030205;APURIMAC;ANDAHUAYLAS;HUANCARAY;G;Distrital;4599;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030206;APURIMAC;ANDAHUAYLAS;HUAYANA;F;Distrital;1056;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030207;APURIMAC;ANDAHUAYLAS;KISHUARA;E;Distrital;3906;Si;2023;2023;004-2023-MDJMA;20230427;Si;Resolución de alcaldía;093-2023-AL-MDJMA;20230530;Si;Si;Si;Si;Si;2950.00;Cuenta con PME y con PT 
20240422;2023;030208;APURIMAC;ANDAHUAYLAS;PACOBAMBA;F;Distrital;2994;Si;2023;2023;002-2023-MDK;20230428;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;030209;APURIMAC;ANDAHUAYLAS;PACUCHA;G;Distrital;9320;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030210;APURIMAC;ANDAHUAYLAS;PAMPACHIRI;G;Distrital;4658;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030211;APURIMAC;ANDAHUAYLAS;POMACOCHA;G;Distrital;9795;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030212;APURIMAC;ANDAHUAYLAS;SAN ANTONIO DE CACHI;G;Distrital;2809;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;E;Distrital;1044;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030214;APURIMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;F;Distrital;3171;Si;2022;2023;003-2023-MDSAC/AL;20230321;Si;Resolución de alcaldía;067-2023-MDSAC-AL;20230425;Si;Si;Si;Si;Si;1150.00;Cuenta con PME y con PT 
20240422;2023;030215;APURIMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;D;Distrital;28905;Si;2019;2023;003-2023-MDSJ;20230330;Si;Resolución de gerencia municipal;044-2023-MDSJ-GM;20230426;Si;Si;Si;Si;Si;10000.00;Cuenta con PME y con PT 
20240422;2023;030216;APURIMAC;ANDAHUAYLAS;TALAVERA;F;Distrital;2072;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030217;APURIMAC;ANDAHUAYLAS;TUMAY HUARACA;F;Distrital;9826;Si;2023;2023;002-2023-MDSMCH;20230505;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;030218;APURIMAC;ANDAHUAYLAS;TURPO;D;Distrital;18407;Si;2020;2023;002-2023-MDT;20230301;Si;Resolución de gerencia municipal;127;20230526;Si;Si;Si;Si;Si;17000.00;Cuenta con PME y con PT 
20240422;2023;030219;APURIMAC;ANDAHUAYLAS;KAQUIABAMBA;G;Distrital;2439;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030220;APURIMAC;ANDAHUAYLAS;JOSE MARIA ARGUEDAS;G;Distrital;4136;Si;2023;2023;003- 2023-CM-MDT;20230523;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;030301;APURIMAC;ANTABAMBA;ANTABAMBA;B;Provincial;3173;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030302;APURIMAC;ANTABAMBA;EL ORO;E;Distrital;546;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030303;APURIMAC;ANTABAMBA;HUAQUIRCA;F;Distrital;1562;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030304;APURIMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;E;Distrital;2036;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030305;APURIMAC;ANTABAMBA;OROPESA;E;Distrital;3115;Si;2023;2023;006-2023-MDO-CM;20230418;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;030306;APURIMAC;ANTABAMBA;PACHACONAS;E;Distrital;1286;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030307;APURIMAC;ANTABAMBA;SABAINO;E;Distrital;1651;Si;2023;2023;001-2023-MDS-ANT/APU;20230410;Si;Resolución de alcaldía;47-2023-MDS-ANT/APU;20230420;Si;No;Si;No;No;1300.00;Cuenta con PME y con PT 
20240422;2023;030401;APURIMAC;AYMARAES;CHALHUANCA;B;Provincial;5078;Si;2021;2023;003-2023-MPA-CH;20230616;Si;Resolución de alcaldía;FD;FD;FD;FD;FD;FD;FD;FD;Cuenta con PME y con PT 
20240422;2023;030402;APURIMAC;AYMARAES;CAPAYA;F;Distrital;1009;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030403;APURIMAC;AYMARAES;CARAYBAMBA;E;Distrital;1491;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030404;APURIMAC;AYMARAES;CHAPIMARCA;F;Distrital;2131;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030405;APURIMAC;AYMARAES;COLCABAMBA;F;Distrital;955;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030406;APURIMAC;AYMARAES;COTARUSE;G;Distrital;5423;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030407;APURIMAC;AYMARAES;IHUAYLLO;G;Distrital;736;Si;2023;2023;006-2023-MDI-AYM/APU;20230430;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2023;030408;APURIMAC;AYMARAES;JUSTO APU SAHUARAURA;G;Distrital;1335;Si;2023;2023;001-2023-MDJAS-AYM/APU;20230414;Si;Resolución de alcaldía;0025-2023-MDJAS-AYM/APU;20230421;Si;No;Si;No;No;1050.00;Cuenta con PME y con PT 
20240422;2023;030409;APURIMAC;AYMARAES;LUCRE;G;Distrital;2133;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030410;APURIMAC;AYMARAES;POCOHUANCA;F;Distrital;1150;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030411;APURIMAC;AYMARAES;SAN JUAN DE CHACÑA;E;Distrital;830;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030412;APURIMAC;AYMARAES;SAÑAYCA;F;Distrital;1449;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030413;APURIMAC;AYMARAES;SORAYA;G;Distrital;821;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030414;APURIMAC;AYMARAES;TAPAIRIHUA;G;Distrital;2243;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030415;APURIMAC;AYMARAES;TINTAY;G;Distrital;3201;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030416;APURIMAC;AYMARAES;TORAYA;G;Distrital;1997;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2023;030417;APURIMAC;AYMARAES;YANACA;F;Distrital;1164;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
